sports,"When legendary footballer Kazi Salahuddin was elected as the president of the Bangladesh Football Federation (BFF) some 16 year ago in 2008, hopes were that the former footballer-turn-organiser would revive the country's declining football and elevate it to a new height. But unlike his playing days, Salahuddin failed to deliver by and large as an administrator. By announcing he would not compete in the BFF elections, Salahuddin ended his 16-year tenure as the BFF boss, opening the door for Tabith Awal to get elected as the president in the polls held in Dhaka on Saturday. Tabith, a businessman, politician, and former footballer, won the elections by a landslide, receiving 123 of the 128 votes casted by the delegates and will be the BFF president for the next four years. After four consecutive reigns under Salahuddin, former footballers and members of the country's football fraternity are expecting something good from the newly elected committee, especially from new president Awal and senior vice-president Imrul Hasan, in the next four years. ""After Imrul was elected senior vice president unopposed, it was widely expected that Tabith was going to become president and it happened yesterday [Saturday]. I think this pair can be good for our football,"" former Bangladesh footballer Golam Sarwar Tipu told The Daily Star. The former national coach also explained the logic behind his thinking, ""Tabith himself was a player. He is a capable organiser as he runs a football club [NoFel Sporting Club]. Besides, he is passionate towards football, a well-behaved person and doesn't impose any decision on anyone. So, I want to keep my faith in him. Let's see what happens. ""Imrul is an experienced organiser who is running Bashundhara Kings brilliantly and built up a good sports structure there. So, the pair of Tabith and Imrul can do something different for football,"" Tipu added. Even though Salahuddin has stepped aside, seven members of the previous executive committee – Tipu Sultan, Mahi Uddin Selim, Jakir Hossain Chowdhury, Mahfuza Akter Kiran, Satyajit Das Rupu, Imteaz Hamid Sabuj and Bijon Barua – were elected in the new 14-member committee. Four fresh faces were elected as vice-presidents – Nasser Shahrear Zahedee, Wahid Uddin Chowdhury Happy, Sabbir Ahmed Arif and Fahad Mohammed Ahmed Karim. ""I thought the incumbent members would go through difficulty but they hardly faced any problem in getting into the committee again. Let's see what they do under new leadership,"" said Tipu, who is however not familiar with the four vice presidents who were elected for the first time. Former footballer Ashraf Uddin Ahmed Chunnu wants to reserve his judgement on the new committee for now, saying, ""It's too early to comment on the newly elected committee but I hope the country's football bounces back under new leadership."" The former national forward also emphasised on grassroot football which has been overlooked over the years. ""There is no alternative to going back to the grassroot football – setting up district, school and university competitions. The current committee should first make short, mid and long-term development plans,"" said Chunnu, adding that vice president Zahedee could be an important figure in developing the country's football. ""Zahedee has been running Shams Ul Huda Football Academy for a long time. He is dedicated to football and the committee should utilise him,"" said Chunnu. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
sports,"Success and controversy are apparently walking hand in hand for Bangladesh in their title defence of SAFF Women's Championship in Kathmandu. The charges of Peter Butler had started their campaign with a frustrating 1-1 draw against Pakistan, and have ever since created controversies off the field, all the while putting up stunning displays on the pitch, the latest of which was in the semifinals at the Dasharath Stadium yesterday in a 7-1 thrashing of Bhutan. Following the emphatic 3-1 win against five-time champions India, which ensured Bangladesh their passage to the last four as group winners, it was expected that the team would put an end to the controversies there and stay united till the end of the campaign. Yet, captain Sabina Khatun created more controversy with a Facebook post, apparently a dig at the coach, before coming up with an apology post pretty soon. Former coach Golam Rabbani Choton shared his opinion on media, riling up Butler even further, just ahead of the semifinals. There was uncertainty over whether Sabina would play a part in this match after having skipped Saturday's training, reportedly with a bout of fever. Well, she started and scored a brace, silencing the criticism and controversy surrounding the team. It was, however, Tohura Khatun, the wizard from Kalsindur who starred for the defending champions with a hattrick as Bangladesh ran riot against a team they had routed 8-0 at the same stage of the competition two years ago. The 21-year-old striker scored her first in the 15th minute of the match, after Rituporna Chakma had given Bangladesh a seventh-minute lead with a bullet of a shot, with a wonderful curling effort from the edge of the box following a bewildering pirouette to shrug off her marker. Sabina, the top-scorer of last edition, opened her account with a tap-in on 27 minutes before Tohura doubled her tally with a strike almost identical to her first eight minutes later. Sabina rounded off the Bhutanese keeper to grab her second of the game two minutes later before Bhutan pulled one back, thanks to some defensive miscommunication from Bangladesh on 41 minutes.   I have been in Bangladesh for eight-nine months and I have realised that it was always going to be trouble, so I just take it with a pinch of salt. I am far too professional to be irked by or be provoked by people who have not played at the level I have played at, who have not coached at the level I have coached at and don't have that level of professionalism and common decency. Bangladesh coach Peter Butler  While the coach took off a number of forwards and brought on some fresh legs in the second half, Tohura still had the legs to complete her hattrick with a placing shot in the 58th minute before defender Sheuli Azim completed the rout with a header in the 72nd minute. The Bangladesh coach praised the team's effort and the work he has done since taking charge eight months ago. ""It was nice to come here today and pull up a performance with a group of girls who have not disappointed. We have worked extremely hard for the last six-seven months to create that competitive nature and environment that you need if you want to progress,"" Butler told reporters at the post-match press conference while pointing finger at people who are trying, according to him, to destabilise the team.  I have been in Bangladesh for eight-nine months and I have realised that it was always going to be trouble, so I just take it with a pinch of salt. I am far too professional to be irked by or be provoked by people who have not played at the level I have played at, who have not coached at the level I have coached at and don't have that level of professionalism and common decency. Bangladesh coach Peter Butler  সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"More political parties have agreed in principle with the Anti-Discrimination Student Movement's demand for the president's removal but emphasised that any action has to be based on political consensus. The development came after Anti-Discrimination Student Movement and the Jatiya Nagorik Committee yesterday held two separate meetings with Gono Odhikar Parishad and the 12-Party Alliance. The issues of annulling the last three national elections, removing President Mohammed Shahabuddin and rewriting the constitution were discussed at the meetings, Hasnat Abdullah, convener of the movement, told reporters after the meetings. While Gono Odhikar Parishad and the 12-Party Alliance agreed on the issues, they stressed on reaching a political consensus regarding the president's removal so that the culture of imposing a decision exploiting constitutional frameworks by the Awami League is not repeated, he said. The party leaders called for determining the process of removing the president through a political consensus and discussion among parties, Shakil Uzzaman, office secretary of Gono Odhikar Parishad, told The Daily Star. Earlier in the day, the 12-Party Alliance, formed with members of the now defunct BNP-led 20-Party alliance, gave a similar statement after the meeting with the movement leaders. ""Our aim is for the entire nation to come together and reach a final decision. The interim government must not fail in any way as such a failure would have dire consequences for the entire country,"" Mostafa Jamal Haider, head of the 12-party alliance and chairman of Jatiya Party (Kazi Zafar), told reporters emerging from the meeting. He went on to call for speeding up the reforms so that elections could be held at the earliest. He also called for unity among all parties, including the BNP. BNP leaders on occasions have said that removing the president would create a crisis the nation does not desire. The alliance leaders also enquired about the process of removing the president so that no constitutional crisis is created as a consequence. Following the meeting, Nasiruddin Patwary, convenor of the Jatiya Nagorik Committee, called on the BNP to ""understand the pulse of the people"" and cooperate in removing ""the cobra sitting in the president's house"". Meanwhile, BNP Secretary General Mirza Fakhrul Islam Alamgir yesterday emphasised the importance of adhering to constitutional processes and avoiding hasty decisions regarding the removal of the president. ""We will not make any hasty declarations. We have a forum for discussion, and we will convene a standing committee meeting to clarify our stance following our discussions,"" he told reporters after laying wreaths at the grave of BNP founder and former president Ziaur Rahman. চলতি বছর এখন পর্যন্ত ডেঙ্গুতে মারা গেছেন ২৮০ জন। "
business,"A female garment worker succumbed to her injuries at Dhaka Medical College Hospital yesterday after being injured allegedly from police firing during a recent protest demanding arrears in Ashulia. Champa Khatun, 25, passed away around 7:30am while undergoing treatment at the hospital. Another female worker, Morsheda Begum, 35, who was injured during the same protest is undergoing treatment there. Confirming Champa's death, Inspector Md Faruk, in-charge of police outpost at DMCH, said she had sustained gunshot wounds to her abdomen, chest, and hands. The incident happened on Wednesday around 11:00am in front of the Generation Knit Fashion Company in the Narsinghpur area of Ashulia. Injured workers alleged that authorities of the factory suddenly announced the closure of operations about a month-and-a-half ago, leaving thousands of workers in distress. For the past three days, workers from the factory and several other factories had been protesting, demanding payment of their wages and benefits for the last three months. However, they claimed that no response was received from the management. On Wednesday morning, the workers resumed their protests. Workers alleged that at one point, police opened fire on the demonstrators, injuring three persons. Champa's brother Md Swapan said their family hails from Ahmedpur village in Pirganj upazila of Rangpur district. Champa worked as a sewing operator and lived in the Diakhali area of Ashulia with her husband Md Mithu and their daughter. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"Environment Adviser Syeda Rizwana Hasan has said decision will be taken on the basis of political consensus whether the president will remain or not. ""No decision has been taken on the president. Efforts are being made to build consensus among the political parties and then the decision will be taken after considering everything,"" she said. Rizwana said these at a programme on the enforcement of the Mandatory Jute Packaging Act-2010 at the meeting room of the Ministry of Textiles at the Secretariat on Sunday. Responding to a question, she said BNP believes the removal of the current president could create a crisis though some believe it would not. ""The government's stance is to build a political consensus on this issue."" Rizwana also said there were no issue with taking the oath to this president, as the situation at the time required it, and there was no opportunity for alternative discussions. Replying to another question, she said no discussion was held in the recent advisory council meeting over the banning of any political party. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"The workers of 18 tea gardens under National Tea Company Ltd (NTCL) in Sylhet have threatened to go on strike from Wednesday if their due wages are not cleared by Tuesday. The workers of NTCL including Lakkatura Tea Garden put up a barricade on Osmani Airport Road in Ambarkhana area of the city on Sunday morning demanding payment of their dues. They withdrew their blockade programme after two hours. They also said their work abstention programme will continue as before. Workers said they have not received wages for the past six weeks. They said they had been surviving on rations for the past two months. However, even the rations have not been provided for the past week, forcing them into extreme hardship, they added. NTCL General Manager Emdadul Haque said the company's managing board had been non-operational due to the recent student protests, which caused their bank to withhold loans. As a result, the company has been unable to pay the workers. He further said a new managing board has since been formed and expressed hope that the wages would be disbursed within the next week. So far, around 1.20 lakh kg of tea leaves have been collected from 12 tea gardens, with an average daily production of 18,000 to 20,000 kg of tea leaves. However, the strike has led to significant financial losses for the company, he added. The workers of Sylhet, Moulvibazar and Habiganj expressed solidarity with the movement. চলতি বছর এখন পর্যন্ত ডেঙ্গুতে মারা গেছেন ২৮০ জন। "
bangladesh,"Saudi Ambassador to Bangladesh Essa Youssef Essa Al Duhailan on Sunday expressed eagerness to recruit more workers, especially skilled and trained workforce, to support its ambitious initiatives like ""Green Saudi Initiative"" and mega projects under the Kingdom Vision 2030. The ambassador recalled the invaluable contributions of Bangladeshi expatriate workers to the Saudi economy and society, praising them as diligent and hardworking. During a meeting with Foreign Secretary Md Jashim Uddin at the Ministry of Foreign Affairs, the Saudi envoy said the Saudi Embassy in Dhaka is issuing a good number of visas every day, which is adding up to the already 3 million workforces employed in Saudi Arabia. Both the foreign secretary and the ambassador underscored the necessity of maintaining continuous engagement between their governments, including political consultations and the high-level Joint Economic Commission (JEC) as well as the Joint Technical Committee (JTC) on Manpower between the two countries. During the meeting, the ambassador briefed the Foreign Secretary on some pending Saudi initiatives, including establishment of ""iconic mosques"" and an Arabic language institute in Dhaka and sought his cooperation in expediting them. The Saudi envoy also apprised him on the current Saudi investment initiatives in the port logistics and renewable and power sectors, according to the Ministry of Foreign Affairs. The foreign secretary assured the ambassador of his commitment to addressing any outstanding issues and encouraged him to explore further potential for increasing investment from KSA. He pledged full support to facilitate the removal of any obstacles hindering such investments. He also expressed Bangladesh's solidarity with the Palestinian cause and called for urgent action for the realisation of a two-state solution. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"Police detained Jannatul Ferdous Tamanna Priya, the environment secretary of the banned Chhatra League, while she was appearing for an exam at Rajshahi Government Women's College on Sunday. The incident occurred around 2:00pm when fellow students recognised her and informed the police following a confrontation. Mehdi Masud, officer-in-charge of Boalia police station, confirmed the arrest. Eyewitnesses said Priya came to Rajshahi Women's College to sit for her exam. Later she was beaten and handed over to the police. Priya is an accused in an explosives case and faces allegations of engaging in dorm seat trading and harassing students. Sabina Yasmin, additional deputy commissioner (media) of Rajshahi Metropolitan Police, said Priya was arrested in an explosives case filed with Boalia police station. Later, she was sent to jail through court. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"At least six crew members were injured when a massive fire erupted on the oil tanker MV Sadia Enterprise in the Dakatia River, Chandpur, following an explosion in its engine room this afternoon. The injured are Rubel, 35, Golap, 50, Jilani, 30, Masud, 30, Giyas Uddin, 29 and Madhu Mia, 55. The fire broke out around 4:15pm near Padma Oil Company's jetty, said Syed Morshed Alam, deputy assistant director of Fire Service and Civil Defence (North) Chandpur. On information, four firefighting units of Fire Service and Coast Guard brought the fire under control around 5:30pm. Among the injured, Golap's condition was serious and he was sent to Dhaka for better treatment. However, the cause of the fire and the extent of the damage remain unknown. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
sports,"Mohamed Salah rescued Liverpool as the Egypt star's late equaliser earned a pulsating 2-2 draw against title rivals Arsenal on Sunday. Arne Slot's side were on the brink of only their second defeat this season until Salah netted with nine minutes left at the Emirates Stadium. Liverpool had fallen behind to Bukayo Saka's early opener and, although Virgil van Dijk equalised, Mikel Merino put Arsenal back in front before half-time. Salah's eighth goal in 13 games in all competitions this season was aided by Arsenal's latest rash of injuries, with defenders Gabriel Magalhaes and Jurrien Timber both forced off in the second half. Manchester City were the real winners on Sunday as the draw in north London ensured they finished the weekend on top of the Premier League. Unbeaten City, who beat Southampton 1-0 on Saturday, are one point ahead of second-placed Liverpool, with third-placed Arsenal sitting five points adrift of top spot. It was only the second time Liverpool had failed to win since Slot replaced Jurgen Klopp in the close-season, starting his Anfield reign with 12 victories from 13 games in all competitions. Even so, Liverpool will be happier with the point after showing impressive resolve to twice come from behind against a fellow title contender. Arsenal were left to lick their wounds after the defensive injuries that left them fatally exposed. They were already without Riccardo Calafiori, sidelined by an injury suffered against Shakhtar Donetsk in midweek, while William Saliba served a suspension following his dismissal in last weekend's loss at Bournemouth. Mikel Arteta's side have now gone two league games without a win, leaving them with only three victories in their last seven top-flight matches in a major setback to their hopes of a first title since 2004. Saka's perfect start  Saka, back from two games out with injury, had given Arsenal the perfect start in the ninth minute. Ben White's sublime long pass sent Saka surging down the right flank before he deftly cut back into the Liverpool area, leaving Andrew Robertson trailing in his wake as he lashed a fierce close-range strike into the roof of the net. Merino nearly gifted Liverpool an immediate equaliser when he carelessly let the ball run to Salah, who rifled his shot just wide from the edge of the area. So often over the last two seasons, Arsenal have been dead ball masters thanks to their set-piece coach Nicolas Jover, but for once they were exposed as Liverpool drew level in the 18th minute. Luis Diaz beat Kai Havertz to flick on Trent Alexander-Arnold's corner and Van Dijk got in front of Thomas Partey as the Dutch defender stooped to head home from close-range. But Arsenal's prowess from set-pieces enabled them to regain the lead in the 43rd minute. Declan Rice's teasing free-kick arrowed into the Liverpool area and Merino was perfectly placed to thump his header past Caoimhin Kelleher from six yards. A lengthy VAR check followed to confirm Merino was just onside as the Spain midfielder celebrated his first goal since his close-season arrival from Real Sociedad. Arsenal keeper David Raya plunged to his right to keep out Alexis Mac Allister's header on the final seconds of a thrilling first half. Arteta's already makeshift defence suffered another blow when Gabriel limped off with a knee injury after a challenge from Darwin Nunez early in the second half. Without their first choice centre-back, Arsenal adopted a more cautious approach and Raya was booked for time-wasting with over 20 minutes to play. But the Gunners lost Timber to an injury in the closing stages as their defensive issues reached crisis point and handed Liverpool a lifeline. With just nine minutes left, Arsenal's under-manned rearguard was ruthlessly exposed as Alexander-Arnold's lofted pass sent Nunez clear of teenage substitute Myles Lewis-Skelly. Nunez slipped in the unmarked Salah and he slotted home as Arsenal slumped to the turf in frustration. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"A complaint was lodged with Shahbagh Police Station yesterday against 420 Chhatra League leaders and activists over the July 15 attacks on quota reform protesters at Dhaka University. This follows a case filed on October 21 by members of the Anti-Discrimination Student Movement, which named 391 leaders and activists of BCL, Awami League, and Jubo League. The complaint lodged yesterday contained 220 new names, including those of female leaders and activists of BCL, a pro-AL student body. It was filed by Arman Hossain, a coordinator of the Anti-Discrimination Student Movement. After submitting the complaint, Arman, Umama Fatema, spokesperson for the movement, and coordinator Abdul Kader briefed reporters at the Shahbagh Police Station. Police were yet to register the complaint as a case till filing of this report around 8:30pm. Over a thousand unnamed activists of BCL, AL, and Jubo League were made accused in the case filed on October 21. The complaint lodged yesterday included ""150-200"" unnamed. Yesterday's complaint named Saddam Hussain, president of BCL, Sheikh Wali Asif Enan, general secretary of the organisation, Mazharul Kabir Shayan, president of DU unit BCL, and Tanbir Hasan Shaikat, general secretary of the same unit. On July 15, BCL activists attacked the protesters during the quota reform protests allegedly on the instructions of AL General Secretary Obaidul Quader. ""The complaint will be accepted as a case after scrutiny,"" said Shahabuddin Shaheen, officer-in-charge of Shahbagh Police Station. In another development, detectives yesterday detained Khadiza Akter Urmi, president of Dhaka University's Shamsun Nahar Hall unit BCL, and its Surja Sen Hall unit Organising Secretary Moazzem H Rakib Sarker in Dhaka, said Talebur Rahman, deputy commissioner (media) of DMP. On Thursday, police filed a case with Dhanmondi Police Station under the Anti-Terrorism Act, accusing 11 BCL leaders. On October 23, the interim government banned BCL amid demands from the student movement against discrimination.  সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
asia,"Two senior leaders of India's ruling Bharatiya Janata Party (BJP), Home Minister Amit Shah and Assam Chief Minister Himanta Biswa Sarma, said yesterday that infiltration from Bangladesh was on the rise and that coordinated efforts to stop it were needed to ensure regional peace and stability. Shah, on his first visit to West Bengal in six months, raised the issue of cross-border infiltration at two separate events, at one of which he accused Chief Minister Mamata Banerjee's government of being involved in ""state-sponsored infiltration"" and corruption. At both events, Shah urged the voters in West Bengal to bring about a change of guard by putting the BJP in power in the next assembly elections in 2026 to put an end to infiltration. ""Illegal migration harms India-Bangladesh peace. I want to say to the people of West Bengal, make a change (in state government) in 2026 and we will stop the infiltration. There can be peace in Bengal only if this infiltration stops..."" Meanwhile, in Guwahati, Biswa Sarma told a press conference that Indian states bordering Bangladesh must coordinate among themselves and with the Indian Border Security Force (BSF) to foil infiltration bids in the wake of the political turmoil in the neighbouring country. He said the Assam and Tripura governments are working together with the BSF already, but it will be a ""well-orchestrated effort"" only if West Bengal also starts identifying the infiltrators, as those sent back from these two northeastern states may re-enter through it. ""In the last two months, almost every day we have detained foreigners in our state. I feel that due to the porous boundary, in spite of BSF's best efforts, some people are being able to come into India illegally."" The Assam chief minister said 138 infiltrators were identified and sent back from Assam in the last two months by the state police in operations carried out independently and jointly with the BSF. ""We are least bothered about the religion of the infiltrators. If someone comes illegally, they must be pushed back."" চলতি বছর এখন পর্যন্ত ডেঙ্গুতে মারা গেছেন ২৮০ জন। "
world,"Israel bombarded Hezbollah and Hamas targets in Lebanon and Gaza yesterday, with no respite in the conflict one day after its strikes on Iran raised fears of a broader war. The Israeli military said it had killed 70 Hezbollah fighters and struck 120 targets in southern Lebanon and carried out ""precision strikes"" on weapons factories and storage facilities in the Iran-backed group's southern Beirut stronghold over the past day. In Gaza, it said, it had eliminated ""40 terrorists over the past day"". Correspondents and witnesses in Gaza confirmed that the north of the Palestinian territory had been hit. Following Saturday's Israeli air strikes, which killed at least four soldiers, Iran said it had a ""duty"" to respond, but its military said it was prioritising a ceasefire in Gaza and Lebanon. Prime Minister Benjamin Netanyahu also seemed to indicate that Israel was done striking Iran, saying the attack on Saturday was ""precise and powerful, achieving all of its objectives"". Iran's Supreme Leader Ayatollah Ali Khamenei took to social media to say that the attack ""should neither be exaggerated or minimised"". In his post yesterday, Khamenei said Iran should make Israel ""understand the strength, will, and initiative of the Iranian nation and youth"". In Gaza, which UN human rights chief Volker Turk says is facing its ""darkest hour"", Israeli forces are again carrying out a ground and air campaign in the north that they say aims to prevent Hamas from regrouping. At least 42,924 Palestinians, a majority of them civilians, have since been killed in the Israeli offensive on Gaza, according to figures from the Hamas-ruled territory's health ministry, which the UN considers reliable. The war has since drawn in Iran-backed groups across the region, most notably Hezbollah in Lebanon, where Israel has launched a major aerial campaign and ground incursions since late September. Smoke hung over the suburbs of Beirut after overnight strikes, which came after the Israeli military issued new evacuation warnings. The Lebanese news agency reporting bombing in the southern cities of Tyre and Nabatiyeh. The war has left at least 1,615 people dead in Lebanon since September 23, according to an AFP tally based on official figures, though the real number is likely to be higher due to gaps in the data. The Israeli military said four of its soldiers were killed in southern Lebanon, bringing to 36 the total number of Israeli soldiers killed since the start of ground operations on September 30. World powers had called Saturday for Iran and Israel to step back from the brink of all out war after a night of Israeli strikes targeting Iranian missile factories and military facilities. Iran has played down the significance of the strikes, insisting that only a few radar systems were damaged, and the United States has warned Tehran not to respond. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"Customs officials recovered 60 gold bars weighing around 7kg from a plane at the Hazrat Shahjalal International Airport in Dhaka yesterday afternoon. The bars, wrapped in two packets, were left abandoned under two seats of a US Bangla Airline, says a press release by Mizanur Rahman, deputy commissioner of Customs Intelligence and Investigation Directorate (CIID). The officials recovered the gold bars worth around Tk 7.86 crore after the aircraft landed at the airport around 4:00pm and all the passenger were evacuated, it added. No one was arrested in this connection. CIID officials said smugglers sometimes leave gold in this manner to avoid arrest. Many with security passes work as their agents and take the gold out of the airport. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
world,"A series of boyhood doodles engraved on copper plates by English poet and painter William Blake around 250 years ago have been discovered by researchers using new technology capable of picking up the almost invisible etchings. Blake, who became one of the greatest poets in the English language, had worked as an apprentice to engraver James Basire, who made pictorial prints, one of the main ways to print illustrated books at the time. Blake's poem ""And did those feet in ancient time"", better known as ""Jerusalem"", is often considered England's unofficial national anthem, while ""The Tyger"" is a staple of English textbooks. One of the previously unknown doodles depicts an arrow, a frequent motif across Blake's works, while another depicts a miniature face. ""When I first saw the face, it was a staggering moment. I almost fell off my chair,"" said Blake expert Mark Crosby who found the engravings. ""I was looking back at something that had been made 250-odd years ago that hadn't been seen before."" Many of the engravings are invisible to the naked eye and were found using new, high-resolution scanning technology at the Bodleian Libraries at Oxford, to which the copper plates had been bequeathed in 1809. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"A car hit a group of pedestrians near the Hazrat Shahjalal International Airport in Dhaka yesterday afternoon, injuring three. The accident occurred in front of the airport's third terminal around 1:30pm. A video of the incident went viral on social media. Nearby pedestrians quickly came to assist the injured persons. Ershad Ahmed, officer-in-charge (OC) of Airport Police Station said three men were injured, with two sustaining broken legs and one minor head injury. The car was being driven by its owner, Mustafizur Rahman, who was detained at the scene, the OC said. According to Mustafizur, a front tire burst caused him to lose control of the vehicle. Police have seized the car. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
bangladesh,"The interim government does not have any plan to lift the ban on extremist groups that were outlawed in recent decades. The Chief Adviser's Press Wing Facts issued a notification clarifying the government's stance on the issue on its Facebook page yesterday. ""Extremist outfits, Hizb ut-Tahrir and Ansarullah Bangla Team are banned in Bangladesh. The Interim Government led by Chief Adviser Professor Muhammad Yunus has a zero-tolerance policy towards all extremist groups in the country,"" the notification said. It said the government's attention had been drawn to a social media post by writer Taslima Nasreen, who ""falsely claimed early this week that the Interim Government had lifted the ban on the two groups"". ""Bangladesh does not have any plan to lift the ban on the two groups or other extremist groups, which were outlawed in recent decades,"" the notification added. On October 23, writer Taslima wrote on X, ""Mr Yunus is getting mad. He lifted the ban on Jamaat-e-Islami, and its student wing Shibir, but banned Chhatra League, the student wing of the Awami League, the oldest political party in Bangladesh. He lifted the ban on Islamic terrorist organisations like Hizb ut-Tahrir, Ansarullah Bangla Team, etc."" Besides Hizb ut-Tahrir and Ansarullah Bangla Team, seven extremist outfits in Bangladesh are currently banned. They are Ansar Al Islam, Jama'atul Mujahideen Bangladesh, Jagrata Muslim Janata Bangladesh, Harkat-ul-Jihad al-Islami Bangladesh, Allahr Dal, Shahadat E al-Hikma and Jama'atul Ansar Fil Hind al-Sharqiya. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
asia,"India has warned social media platforms of ""consequential action"" after hundreds of hoax bomb threats to Indian airlines this month triggered travel chaos and terror it said threatened national security. Some threats led to planes being diverted to Canada and Germany, and fighter jets scrambled to escort aircraft in the skies above Britain and Singapore. The government called the spread of the threats ""dangerously unrestrained"". It warned social media platforms of ""consequential action as provided under any law"" if they do not comply with the ""prompt removal of misinformation"". ""The instances of malicious acts, in the form of hoax bomb threats to such airlines, lead to a potential threat to the public order and security of the state,"" it said in a statement on Saturday. ""Such hoax bomb threats, while affecting a large number of citizens, also destabilises the economic security of the country."" At least 275 bomb threats were made since mid-October, all reported to have been false, according to the Press Trust of India (PTI) news agency. Other Indian media suggest it could be as high as nearly 400. ""The exemption from liability for any third party information... shall not apply if such intermediaries do not follow the due diligence obligations,"" it added. Civil aviation authorities have had to check every flight that has been threatened, many by messages posted on X, formerly Twitter. The government warning did not mention any social media company by name, but cited an advisory notice from the information technology ministry. ""The scale of (the) spread of such hoax bomb threats has been observed to be dangerously unrestrained due to the availability of the option of 'forwarding/re-sharing/re-posting/re-tweeting' on the social media platforms,"" the information ministry said. It said companies must report any offences ""likely to threaten the unity, integrity, sovereignty, security or economic security"" of the country, and cooperate swiftly with government agencies to aid investigations. The government on Monday said it is discussing ""legislative action"" to overhaul aviation and aircraft security laws, and to make those who make such threats guilty of a serious, or ""cognisable"", crime with longer potential sentences. India, the world's biggest democracy, regularly ranks among the top five countries globally for the number of requests made by a government to remove social media content. Last year, an Indian court hit X with a $61,000 fine after the platform unsuccessfully challenged orders to remove tweets and accounts critical of Prime Minister Narendra Modi's government. সোমবার ফরেন সার্ভিস একাডেমিতে এক সংবাদ ব্রিফিংয়ে প্রধান উপদেষ্টার উপপ্রেস সচিব আজাদ মজুমদার এ কথা বলেন।"
